12091	1424	13
12091	2907	90
12092	2400	34
12093	3842	14
12095	1936	87
12095	3225	58
12096	3688	85
12098	1484	9
12101	3974	85
12102	1142	44
12102	3016	34
12102	3150	18
12102	3955	81
12104	3481	5
12107	1952	13
12108	1468	22
12111	1459	6
12111	3062	29
12112	1264	70
12112	2323	26
12114	1393	78
12114	2919	38
12115	3632	91
12116	1567	89
12119	1062	32
12119	1626	75
12119	2907	48
12120	3568	4
12123	3353	91
12126	1034	70
12130	2825	37
12131	2053	94
12133	3533	72
12137	1452	95
12138	2335	52
12139	3652	56
12139	3880	7
12142	1143	60
12142	2962	33
12143	3424	21
12147	2089	48
12147	3316	27
12148	3353	55
12148	3635	50
12151	2624	52
12152	2528	42
12153	3659	58
12154	2097	19
12155	3024	81
12155	3474	50
12156	2884	16
12157	3565	65
12157	3646	35
12160	2233	32
12162	3701	19
12163	2162	77
12164	1660	56
12165	3242	66
12168	2570	75
12169	3847	71
12170	1079	49
12173	1478	31
12174	1215	29
12174	2330	53
12175	1108	37
12175	1278	69
12175	3530	57
12176	2193	45
12176	3203	60
12177	1120	83
12178	3452	87
12179	1551	77
12180	1736	37
12181	2877	26
12182	2762	82
12183	2166	47
12184	2200	47
12186	1124	51
12186	1868	57
12187	3365	84
12188	1776	81
12188	2096	57
12189	3235	5
12192	1250	2
12193	1030	36
12193	1314	73
12194	3915	54
12195	1978	10
12196	2024	29
12198	2791	28
12201	1817	69
12202	2169	10
12204	1265	13
12205	3896	61
12207	2940	70
12208	1342	35
12210	1994	43
12210	3735	66
12212	2240	82
12214	2078	4
12215	1159	33
12215	2232	40
12215	3464	93
12218	3153	84
12220	2751	45
12220	3249	57
12220	3677	30
12220	3984	29
12222	1283	94
12222	3393	46
12223	3716	17
12224	1774	43
12224	1899	21
12226	1464	8
12227	1192	65
12227	3738	71
12230	3119	3
12232	2875	44
12232	3055	59
12233	1966	51
12235	3180	13
12237	3244	68
12237	3559	68
12238	3231	83
12238	3695	39
12240	3009	48
12241	2689	8
12241	3464	87
12241	3551	76
12243	1169	11
12244	1808	36
12246	2933	44
12246	2958	76
12246	3465	44
12247	2341	24
12248	3914	84
12249	1342	78
12250	3940	10
12251	1041	5
12253	2477	35
12253	3025	67
12253	3451	50
12254	1320	33
12254	2414	61
12255	1209	80
12256	2733	12
12258	1722	39
12260	1417	39
12260	3796	89
12263	2719	75
12264	2413	45
12265	1636	38
12266	1890	50
12266	3513	2
12267	3021	77
12268	1325	56
12268	1538	75
12269	2523	28
12270	1825	9
12270	3035	5
12272	1115	2
12275	1424	94
12278	1304	45
12278	3951	43
12280	2055	4
12281	3738	12
12282	2303	4
12282	3875	72
12283	1237	70
12283	2987	80
12283	3009	82
12284	1917	32
12286	2090	67
12287	1690	37
12287	2883	3
12288	2810	13
12289	3052	41
12290	2259	7
12290	2494	82
12291	2662	81
12291	3892	62
12292	1136	40
12292	2121	41
12293	2770	57
12294	2838	82
12295	1879	78
12295	2118	76
12296	1273	34
12296	3116	93
12299	1028	50
12300	3758	12
12301	1984	46
12301	2929	2
12301	3081	17
12306	1059	77
12306	3025	65
12307	1221	24
12307	3145	72
12307	3417	69
12310	3044	68
12312	1478	22
12312	2114	75
12313	1309	23
12313	2891	72
12315	2702	75
12317	2061	10
12317	2578	51
12318	3737	83
12319	1919	20
12320	3160	82
12321	2553	4
12322	1658	46
12322	3621	52
12323	3440	28
12323	3546	39
12326	1590	20
12328	3125	78
12329	3504	24
12329	3882	89
12332	3420	4
12333	2499	88
12334	2218	47
12334	3524	88
12335	3728	33
12337	1292	36
12338	3427	14
12341	2159	47
12341	3557	31
12345	2495	43
12345	2889	71
12346	1791	38
12346	3250	23
12347	3999	66
12349	1571	35
12350	3567	24
12352	1183	92
12352	3638	3
12353	3615	22
12355	3955	87
12356	3439	26
12356	3717	4
12357	1644	32
12360	3119	12
12362	1864	41
12364	1727	32
12364	3427	86
12364	3951	79
12365	2627	44
12367	1195	58
12367	1450	50
12367	1707	64
12367	2490	93
12368	1694	14
12368	3635	57
12369	3831	46
12371	2545	72
12372	1541	39
12374	1918	19
12374	3949	10
12375	1516	74
12375	2290	32
12375	2928	62
12376	1856	32
12376	2643	63
12377	1040	67
12377	1928	42
12379	1310	52
12379	2220	6
12381	1826	17
12381	3819	73
12384	2647	91
12384	3562	30
12385	1395	60
12386	2862	46
12386	3099	65
12388	2572	12
12392	1556	56
12392	1627	26
12392	2718	20
12392	2731	72
12392	3289	47
12393	2723	83
12393	3407	18
12394	1077	44
12397	1665	39
12397	3154	2
12400	3794	46
12401	3794	12
12403	3161	20
12404	2143	62
12405	1855	75
12411	2145	28
12413	2611	14
12413	2709	43
12413	3386	91
12414	1501	42
12416	2649	8
12416	3467	6
12418	1583	59
12418	3088	18
12419	2838	15
12419	3366	39
12420	1493	77
12422	2184	52
12426	2384	78
12427	1498	73
12427	3506	84
12428	1109	85
12429	3418	12
12430	1165	18
12431	1974	33
12431	3494	9
12433	3690	36
12434	1364	39
12435	1952	95
12435	2089	72
12435	3939	33
12436	1365	43
12437	1208	28
12439	1629	43
12440	2650	66
12442	1290	64
12443	3057	9
12447	3338	70
12448	3784	17
12450	1629	19
12453	1922	94
12454	1936	16
12454	2322	51
12455	1124	63
12456	1227	37
12457	3893	50
12461	1946	76
12461	2781	82
12461	3591	81
12462	3106	55
12465	3048	69
12471	2065	73
12475	1158	17
12475	2809	8
12477	1333	37
12478	1978	3
12478	2479	49
12481	3162	8
12484	2033	63
12484	3148	73
12485	2618	29
12486	1506	48
12487	1822	2
12487	2660	77
12487	3669	42
12488	1012	77
12495	1582	5
12495	2481	24
12496	3309	94
12497	2860	62
12498	2432	53
12501	2152	30
12501	3989	63
12505	3332	32
12507	2835	44
12511	1635	29
12514	1096	83
12514	2560	70
12514	3027	4
12515	2932	40
12517	2928	71
12518	3880	6
12519	3144	79
12521	3020	9
12521	3259	40
12521	3492	28
12522	3786	90
12524	1121	68
12525	1622	60
12526	3315	89
12526	3922	6
12528	1876	77
12528	3267	79
12530	1710	87
12533	2434	85
12534	2292	66
12534	3253	57
12535	1902	73
12535	2407	14
12535	3776	19
12537	3111	41
12540	2471	89
12540	3330	77
12544	3139	18
12544	3691	87
12545	3887	30
12546	1105	80
12548	1207	14
12551	3305	57
12551	3883	30
12555	2964	35
12556	1519	66
12557	1982	69
12557	2363	32
12558	1775	29
12558	2996	7
12559	2097	40
12559	3803	26
12561	2259	47
12564	2397	66
12564	2870	46
12564	3444	88
12569	2055	60
12570	1656	86
12570	2607	16
12570	3411	61
12573	2008	53
12576	1592	47
12577	1206	94
12577	2990	32
12578	1609	37
12579	3129	53
12580	1431	45
12581	1264	2
12581	2208	42
12581	2928	33
12581	2987	83
12582	2736	48
12585	3994	77
12589	2333	93
12590	2951	90
12591	1502	22
12591	2845	88
12592	3481	84
12593	3562	22
12593	3842	57
12594	2314	24
12596	3724	10
12597	2964	15
12598	3024	62
12599	1928	29
12600	2500	57
12601	1465	49
12601	1655	29
12604	1921	70
12604	2869	36
12607	3476	17
12610	1038	90
12613	1818	28
12614	1164	64
12614	1204	35
12614	2649	20
12614	2691	79
12614	3324	80
12615	2343	67
12616	2863	52
12618	3951	63
12619	1606	14
12619	1991	95
12619	3099	66
12620	2827	21
12621	2091	5
12621	2156	54
12627	1414	60
12627	2774	39
12631	2367	95
12632	2765	13
12639	1180	58
12641	1485	82
12641	3579	78
12641	3743	61
12642	1464	37
12642	2093	51
12642	2775	64
12642	2814	48
12644	3259	85
12647	2057	14
12648	1215	54
12649	2281	93
12650	1942	34
12651	1215	75
12652	1027	13
12654	1199	39
12656	1875	35
12656	2975	84
12657	3916	86
12658	2431	84
12658	3325	58
12660	1010	95
12660	2535	94
12663	3400	18
12664	1042	35
12664	3593	50
12666	1443	19
12667	1757	18
12669	1568	39
12671	1505	92
12675	2475	86
12677	3477	75
12679	2734	76
12682	2589	81
12685	1951	61
12685	3620	78
12688	1962	64
12690	2436	13
12690	3864	73
12691	1423	8
12691	3539	53
12694	1680	21
12695	1274	55
12695	2840	73
12695	3230	55
12695	3245	73
12696	1925	86
12697	1978	58
12698	1231	92
12700	1093	15
12700	1377	10
12700	2311	94
12700	2717	64
12701	1209	33
12702	3323	67
12704	1429	17
12704	1546	2
12704	3847	59
12707	2190	77
12709	3844	31
12710	1190	6
12710	1948	24
12710	3838	33
12711	1000	56
12711	3349	68
12712	2907	63
12714	2082	83
12716	2933	78
12718	1298	86
12718	2251	81
12720	2085	95
12721	2134	17
12723	1930	79
12723	2772	74
12724	1792	89
12725	1923	66
12725	3241	53
12725	3272	22
12726	2361	51
12727	2135	9
12728	3813	80
12728	3981	8
12729	2428	32
12733	2831	42
12734	2087	85
12737	1394	93
12738	3510	38
12739	1788	89
12741	1477	47
12743	3931	13
12744	1282	88
12744	1709	8
12744	3342	4
12745	1532	79
12746	2418	3
12748	3872	28
12750	3010	59
12751	1924	76
12751	3202	32
12751	3313	11
12753	2280	14
12755	3928	63
12756	2559	91
12759	1083	32
12759	2283	83
12762	3149	61
12764	3465	32
12765	1141	28
12772	1562	46
12772	2852	57
12777	1062	13
12779	1829	61
12780	1925	24
12781	2483	72
12782	1874	48
12782	2636	43
12783	1583	89
12784	2039	71
12784	2660	17
12785	2488	67
12786	2769	75
12787	2766	27
12787	3789	32
12788	1007	67
12788	1612	15
12791	2750	21
12792	1365	69
12792	1596	50
12793	1674	43
12793	1951	22
12794	1135	50
12794	2443	39
12797	3282	55
12800	3972	59
12802	1615	50
12803	1173	78
12803	3395	93
12808	2761	83
12808	2907	21
12809	3381	79
12812	1240	22
12815	1663	51
12815	3223	84
12815	3311	26
12817	1576	84
12821	2960	89
12824	2818	71
12825	3697	44
12829	2960	44
12832	2536	85
12834	1380	47
12834	2024	63
12834	3739	53
12835	2403	31
12835	3712	58
12836	2424	85
12838	2086	33
12839	3157	94
12840	2353	20
12844	3722	60
12845	3855	60
12846	2755	26
12846	3144	34
12847	1679	33
12851	1800	64
12851	2869	20
12851	3332	63
12852	1676	10
12853	2418	84
12854	1131	63
12857	3941	55
12860	1738	75
12860	3477	76
12861	3566	8
12862	1628	68
12863	3447	16
12864	3737	27
12865	3876	15
12867	1878	61
12868	2691	91
12869	1798	40
12870	1465	34
12871	2873	69
12871	3840	40
12873	2407	78
12876	3490	50
12880	3920	20
12881	1559	36
12883	1865	71
12883	2441	43
12885	1381	25
12889	1844	71
12889	3413	21
12890	2949	34
12892	3425	54
12896	1272	8
12897	2615	66
12898	1376	3
12898	2391	56
12899	2802	70
12901	2945	42
12902	1888	2
12904	1045	92
12904	2960	89
12907	1146	26
12907	1501	34
12907	2022	91
12907	2729	4
12909	1271	74
12909	3118	32
12912	2443	81
12912	3178	56
12913	3222	16
12914	1460	50
12915	3792	90
12916	3701	28
12917	2296	78
12917	3740	91
12918	3763	83
12921	2377	54
12922	3407	43
12923	1641	77
12923	1728	88
12925	3667	37
12926	1205	84
12927	2210	91
12928	1043	2
12928	2282	79
12930	1425	54
12932	3392	86
12935	3094	87
12937	2151	73
12937	3275	72
12938	3123	63
12939	2516	84
12941	1405	23
12944	1940	31
12944	2083	84
12944	3056	86
12945	3715	48
12948	1962	73
12949	1654	71
12949	1820	6
12949	3171	9
12952	2995	32
12953	1926	15
12953	2913	2
12954	1939	42
12954	2750	36
12954	3069	15
12955	2042	21
12957	3749	90
12958	3786	75
12959	1441	41
12961	3803	66
12962	1110	35
12965	3734	54
12966	3159	12
12967	2717	29
12968	1265	28
12968	1887	2
12968	3237	56
12969	2672	5
12970	3976	5
12972	1985	45
12974	1884	57
12975	2406	75
12977	1519	35
12977	2662	43
12979	1080	4
12980	1319	60
12980	3507	41
12982	1562	32
12982	2574	47
12982	3257	10
12983	3502	22
12985	1848	54
12987	2357	54
12988	2582	9
12990	1015	25
12991	2205	48
12991	2574	61
12991	3255	27
12994	3148	60
12995	3137	69
12995	3514	81
12996	1574	20
12996	1970	70
12998	1946	84
12998	2707	38
12999	3108	37
12999	3887	15
13001	1666	59
13002	2697	66
13003	1365	7
13004	1473	7
13005	1719	61
13006	2825	78
13009	2368	74
13011	2392	84
13015	2043	15
13015	3116	54
13015	3896	61
13018	3679	81
13019	1293	5
13020	2147	27
13022	1626	35
13023	2648	94
13024	2780	80
13025	2383	21
13026	3182	7
13033	1625	52
13034	1158	42
13036	1407	92
13040	1535	10
13042	1591	59
13042	3260	33
13043	2033	22
13045	1342	2
13046	1284	55
13047	3107	85
13047	3551	19
13049	1280	30
13050	2721	45
13051	1301	35
13051	1396	63
13051	3164	77
13052	3590	94
13053	2480	25
13055	1604	74
13055	2795	88
13059	2825	17
13061	3028	52
13062	1661	82
13062	3980	2
13063	2202	70
13063	3890	23
13064	1098	62
13064	3390	46
13065	1713	24
13066	1184	39
13067	3367	24
13068	1539	20
13070	2374	39
13071	1099	3
13071	3289	82
13072	2445	68
13072	2571	91
13073	3193	93
13075	2629	69
13079	3810	34
13080	3836	31
13084	2327	36
13084	2924	21
13084	3142	75
13086	1371	23
13086	2923	86
13087	1894	24
13088	3357	67
13089	2072	64
13090	2482	95
13091	3147	39
13091	3257	33
13092	2812	56
13093	1457	5
13093	2713	95
13093	2877	7
13093	3879	9
13094	3406	11
13097	3795	50
13099	3193	21
13099	3794	44
13100	2517	5
13101	3757	48
13102	3133	82
13103	2098	45
13103	3210	56
13104	2174	52
13105	2598	43
13105	3675	29
13107	1856	72
13107	3046	26
13108	1129	53
13109	1342	17
13109	3430	60
13112	1683	35
13112	1748	73
13112	3989	10
13114	3677	50
13117	1397	22
13117	3457	36
13117	3684	80
13119	3417	91
13120	1227	24
13120	1590	24
13121	3170	14
13123	1381	95
13124	3363	5
13125	1420	5
13126	2831	73
13126	3185	4
13129	3732	31
13130	1654	79
13131	2571	73
13137	2682	32
13139	3748	17
13142	1559	47
13143	3272	16
13144	1383	57
13144	2097	33
13144	3693	27
13145	2671	30
13149	1486	26
13149	2835	4
13149	3888	49
13150	2302	66
13152	1219	70
13153	1513	25
13153	3824	27
13155	1674	30
13156	1084	65
13157	2136	38
13157	3153	92
13157	3581	77
13159	2799	87
13160	1245	30
13161	1792	47
13161	3040	5
13162	3552	16
13163	2396	14
13163	2645	93
13163	2662	62
13163	2936	40
13165	2890	53
13167	3040	89
13168	1089	15
13168	3251	50
13170	2652	90
13172	1434	88
13172	1637	11
13174	1994	85
13177	2720	14
13177	3803	53
13178	3652	30
13179	2756	10
13184	1195	5
13185	1973	86
13185	2675	6
13189	1204	76
13189	3402	26
13191	3922	11
13192	2390	27
13192	3569	63
13193	3674	71
13193	3967	62
13194	2997	58
13196	3038	87
13196	3136	32
13197	1300	49
13197	2730	27
13197	3736	92
13198	3312	93
13199	3979	89
13200	2368	59
13201	3228	80
13204	3003	93
13205	1066	33
13205	3878	2
13207	2226	37
13215	1003	30
13219	2891	93
13219	3564	84
13220	2896	85
13221	1304	43
13222	2623	51
13222	2936	45
13223	1466	80
13224	1880	82
13225	1518	93
13225	3909	17
13226	1330	68
13226	1803	68
13228	3381	51
13229	3528	35
13230	3804	63
13232	1600	24
13233	2059	64
13233	2536	24
13234	1005	9
13234	1686	68
13234	3906	6
13235	2049	22
13236	2164	13
13237	1873	17
13238	2396	38
13238	2734	53
13239	3220	63
13240	3813	12
13241	1404	43
13241	1640	68
13242	1191	41
13242	1697	69
13242	3759	78
13244	1268	27
13244	1385	51
13244	2113	20
13246	2299	5
13247	2615	37
13249	1652	36
13250	3330	72
13251	1794	75
13257	2785	57
13259	3675	20
13262	1902	68
13262	2750	21
13262	3246	29
13264	1834	83
13264	2799	3
13268	1410	20
13268	3092	39
13272	2101	2
13272	3094	63
13275	1308	45
13276	2850	61
13277	2154	16
13279	1540	41
13280	1915	5
13281	1423	17
13282	2320	16
13282	3646	67
13283	1042	34
13286	1137	17
13286	1423	31
13286	2208	27
13286	3846	8
13287	3692	20
13288	1057	43
13289	3069	87
13291	1665	58
13291	2952	91
13293	1275	50
13294	1327	33
13294	1979	85
13296	3604	5
13297	1208	27
13297	3656	75
13301	1003	19
13304	2105	10
13306	2666	58
13307	2071	30
13310	1505	51
13310	2266	85
13311	2636	75
13312	2620	74
13312	3089	5
13312	3156	62
13313	2586	95
13315	1030	37
13315	1177	95
13315	1774	3
13315	3473	91
13316	1387	17
13318	1949	94
13319	1916	61
13319	2807	13
13320	2209	61
13322	2089	41
13323	3853	89
13324	1629	95
13325	3204	47
13327	2165	86
13327	2693	55
13328	3734	45
13329	1854	95
13330	1700	93
13332	3178	85
13333	3600	52
13334	1828	67
13334	2555	66
13334	3954	3
13336	1614	42
13338	2610	82
13339	1994	90
13344	3060	74
13346	2318	29
13347	2087	94
13347	2741	73
13350	1731	90
13350	3161	53
13350	3300	70
13351	2502	57
13353	2696	20
13355	2786	57
13355	3330	55
13356	3444	20
13357	1038	59
13357	2940	50
13361	2187	94
13362	2947	94
13362	3119	75
13362	3966	71
13363	1968	30
13363	3635	57
13364	3422	61
13368	1999	79
13368	2045	52
13368	3658	39
13369	1025	49
13369	1583	42
13370	1732	37
13370	2717	69
13371	1635	17
13372	3387	81
13373	3350	25
13374	1579	92
13374	1840	2
13375	3546	29
13377	3107	74
13377	3147	62
13378	2894	79
13380	1705	39
13380	2521	10
13382	1313	27
13383	1202	13
13383	2517	65
13386	2865	65
13386	3547	67
13387	1323	68
13387	2294	68
13387	3822	4
13388	1608	71
13390	1731	64
13390	2778	17
13392	2595	60
13392	3548	48
13394	2484	60
13395	1183	60
13396	2391	72
13400	3426	70
13400	3569	9
13401	3494	25
13402	1275	5
13402	1415	19
13403	3418	51
13404	1379	72
13404	2534	93
13405	1976	69
13405	3284	33
13407	3078	90
13407	3605	73
13410	3792	65
13411	3629	81
13412	1332	55
13415	3509	4
13416	2993	80
13418	3926	18
13419	3137	32
13419	3334	44
13422	3361	53
13423	1606	77
13425	2959	32
13426	1603	2
13427	1649	63
13427	2977	52
13428	2752	88
13429	2234	52
13429	2722	29
13430	1122	25
13430	2398	31
13431	2946	36
13433	3932	2
13434	1327	50
13436	1853	29
13438	1975	41
13438	3843	6
13439	2680	50
13441	1646	43
13442	3044	40
13443	1235	94
13443	3919	55
13444	1490	80
13445	2698	7
13446	2947	92
13446	3670	60
13447	3540	38
13447	3622	73
13451	2633	93
13453	1620	55
13453	3130	73
13454	1649	68
13457	2026	91
13457	3897	42
13458	3383	21
13459	2151	54
13462	2131	42
13462	3610	4
13464	2419	4
13464	3650	46
13464	3822	90
13465	1730	88
13467	2339	21
13468	1221	47
13468	3502	33
13471	1740	89
13471	3666	88
13471	3689	84
13473	3598	44
13475	2973	55
13476	3192	17
13478	1675	2
13479	1244	16
13479	1888	86
13479	2444	28
13479	3279	41
13481	3283	56
13482	1762	86
13482	2727	48
13483	3523	57
13486	1736	37
13487	2782	46
13490	2435	94
13491	3235	14
13495	3469	47
13499	1105	50
13503	2948	17
13503	3804	22
13505	3755	10
13506	2757	64
13507	2733	41
13509	1866	8
13509	3916	43
13510	2099	47
13510	3046	74
13514	2350	85
13516	3105	91
13517	3545	71
13518	2179	30
13520	1622	5
13520	2189	74
13520	2299	72
13520	3261	88
13521	1405	17
13521	1720	5
13521	1791	48
13523	2113	31
13523	2528	35
13524	2795	32
13524	3858	17
13526	3533	28
13527	1249	38
13527	2607	43
13528	1508	5
13529	3921	46
13532	1997	73
13533	2994	65
13533	3172	56
13533	3997	47
13534	3525	51
13535	3143	44
13536	3727	39
13536	3971	62
13537	2373	47
13538	3561	19
13539	3327	60
13541	2607	22
13541	2795	74
13541	3630	81
13542	2552	58
13543	3259	85
13544	1168	28
13544	2085	35
13545	3030	71
13546	1736	36
13546	2150	73
13546	2482	53
13546	3857	22
13547	1096	27
13549	2417	14
13549	3648	54
13552	3083	2
13557	3584	33
13559	2961	13
13565	1163	15
13565	2433	48
13568	1186	13
13570	1496	70
13570	1843	39
13571	2867	91
13572	2179	92
13572	3139	21
13574	2321	14
13575	1660	50
13576	3077	20
13576	3630	93
13578	1227	94
13578	1957	12
13579	1151	43
13580	2463	18
13580	3348	88
13581	2795	67
13582	1550	16
13587	1845	72
13588	1989	27
13588	2507	86
13589	1712	32
13590	1197	74
13590	1469	81
13590	2850	2
13590	3959	64
13591	1476	64
13591	2148	40
13592	1645	2
13592	3700	94
13594	2791	22
13594	3469	90
13596	3887	93
13600	3581	60
13601	1736	68
13601	3184	10
13601	3252	18
13602	1516	31
13605	1651	47
13605	1880	55
13606	1425	76
13607	2444	36
13609	2691	75
13610	2815	56
13612	1338	65
13613	2692	60
13614	3545	12
13617	1929	64
13618	1061	38
13618	2933	10
13619	1198	9
13620	1854	4
13622	1892	43
13623	2029	35
13623	3542	26
13624	1352	43
13629	2084	83
13631	2645	3
13632	1012	22
13635	1199	23
13635	2699	24
13636	1535	67
13636	2284	45
13639	2712	72
13642	1347	71
13643	3244	57
13644	2058	18
13645	2279	89
13645	3923	7
13646	3207	9
13648	3359	52
13649	1190	87
13649	2126	17
13650	3236	75
13652	1461	51
13653	1729	78
13654	3018	76
13655	1315	72
13655	1920	33
13658	1033	3
13658	2566	27
13660	1441	22
13662	1572	19
13662	3765	80
13663	2730	30
13663	2819	29
13664	3550	5
13666	2191	92
13668	1744	26
13672	1770	17
13672	2153	58
13680	1853	48
13681	2626	60
13681	3951	22
13682	1122	84
13682	3121	28
13683	2499	24
13685	1727	83
13685	2143	45
13686	2341	62
13687	2689	18
13688	2227	31
13690	2563	59
13690	2801	40
13691	1265	35
13691	3926	46
13692	3004	10
13692	3925	76
13693	1300	58
13693	1962	32
13694	1272	91
13694	1644	43
13694	2833	6
13698	3883	37
13699	2708	93
13701	3318	84
13703	2793	30
13704	2802	41
13705	1283	51
13705	1897	22
13705	3253	27
13706	2861	50
13706	2954	65
13707	2275	4
13708	1573	65
13708	1994	26
13708	2214	75
13708	2682	4
13708	3475	83
13709	2722	15
13710	1424	36
13710	1816	74
13710	1856	58
13713	1189	42
13714	2345	91
13714	3002	24
13715	2088	40
13715	2494	46
13716	2086	24
13716	2811	65
13717	1728	87
13719	1793	23
13721	1440	80
13722	3009	48
13723	2447	85
13724	3210	60
13725	1110	11
13728	2619	12
13729	2436	40
13732	3610	90
13733	1006	88
13733	2558	41
13736	3168	40
13737	3113	16
13738	1785	3
13739	3064	12
13740	2422	93
13741	3471	56
13741	3752	7
13743	1853	16
13744	2770	22
13744	2999	29
13745	1468	28
13746	1629	19
13746	2237	88
13747	1390	37
13747	3057	58
13748	2347	90
13751	3426	28
13752	2955	56
13752	3315	51
13752	3755	40
13753	3104	12
13755	2829	89
13757	2070	88
13757	3343	7
13759	1001	87
13759	1418	60
13759	3190	9
13759	3819	87
13761	1220	70
13761	2326	23
13763	1861	80
13764	1123	66
13766	2668	41
13767	2701	3
13769	1969	6
13769	2244	43
13771	1564	19
13771	2920	38
13771	3742	79
13771	3970	13
13772	1806	14
13772	2114	15
13773	1403	64
13773	2945	94
13774	1511	49
13774	2036	79
13776	3128	84
13782	3879	66
13783	2777	88
13784	1287	92
13784	3299	72
13785	2561	17
13791	1260	43
13791	1676	34
13794	2623	67
13794	3149	66
13794	3671	29
13794	3863	83
13795	3768	32
13796	2520	48
13797	1927	59
13797	2530	36
13797	3002	93
13798	3578	67
13798	3922	55
13800	3506	33
13802	1467	65
13803	2344	69
13806	2656	51
13809	3974	19
13811	2295	76
13815	3691	48
13817	1300	22
13819	2880	78
13820	3132	84
13821	2017	10
13827	3677	77
13832	1442	56
13833	2040	92
13839	2197	15
13839	2818	93
13842	3144	54
13843	1617	59
13843	2059	72
13843	2161	5
13843	2228	25
13843	2249	86
13845	3337	10
13846	2274	90
13851	1867	90
13858	2226	27
13858	3901	95
13859	2885	80
13860	3555	67
13860	3846	30
13861	3295	92
13862	3792	31
13864	1819	8
13864	3435	69
13867	3249	46
13868	1603	37
13869	1131	87
13870	2369	29
13873	2775	13
13874	2400	12
13875	1302	61
13875	2298	12
13876	2836	81
13877	3892	38
13879	2225	39
13880	2483	38
13881	3424	7
13882	2656	79
13883	1937	59
13884	3203	73
13888	1514	47
13888	2259	44
13889	2031	12
13893	3458	40
13900	3197	15
13901	2957	4
13905	1671	29
13905	3052	34
13905	3925	26
13907	2593	61
13908	1251	93
13909	1436	44
13909	1643	66
13912	1607	24
13912	1939	37
13912	2386	29
13917	1594	66
13917	3632	18
13917	3690	45
13918	2123	36
13919	1963	71
13920	2614	95
13925	2234	95
13925	3810	4
13926	1262	55
13926	2223	24
13927	3399	72
13928	1167	31
13929	1517	35
13929	2591	33
13932	2313	3
13933	1733	7
13934	3319	92
13935	2242	27
13936	1066	85
13937	3365	88
13937	3581	27
13940	1218	43
13940	3253	4
13940	3658	76
13941	1411	32
13941	3573	5
13942	2954	77
13946	1673	38
13946	3152	30
13949	2531	79
13950	2756	74
13951	1590	27
13952	3641	79
13952	3858	72
13956	1309	8
13956	3250	10
13956	3867	42
13959	2265	46
13960	2406	62
13963	2305	71
13963	3585	37
13964	3131	13
13965	2797	88
13966	3512	48
13969	2163	3
13969	2553	10
13971	3175	51
13972	1392	8
13973	2512	35
13975	1685	80
13976	3041	91
13978	1583	30
13979	2825	47
13979	3182	78
13980	3809	12
13981	1028	3
13983	1088	80
13985	2914	63
13985	3777	85
13986	1305	84
13986	3060	55
13992	3950	17
13994	1480	62
13995	2734	92
13997	3774	6
13999	2902	2
14000	2344	84
14001	3010	89
14001	3627	84
14002	3566	22
14004	2393	43
14005	3185	67
14006	1045	79
14006	2413	20
14008	3760	27
14011	3087	87
14011	3190	40
14012	1083	72
14012	1395	15
14013	1523	41
14013	1812	74
14013	2995	3
14013	3097	58
14013	3188	92
14014	2240	69
14015	2033	27
14015	2237	64
14015	2249	95
14015	2767	7
14018	2639	27
14018	3947	8
14019	2588	9
14021	1418	70
14021	2416	32
14022	1414	28
14023	3482	63
14024	1249	38
14024	3681	49
14025	1086	55
14026	1079	48
14027	1351	83
14027	2228	74
14030	2805	24
14030	2962	56
14032	2593	36
14037	2547	86
14038	2119	76
14039	2768	60
14040	2504	5
14041	1288	24
14042	1834	18
14043	1080	50
14043	1823	62
14045	1938	22
14045	3207	78
14046	1300	48
14046	2074	47
14047	3033	43
14050	1870	95
14051	2956	43
14052	3567	7
14053	2929	82
14054	3144	57
14058	1875	82
14060	2231	95
14062	2341	10
14063	1209	9
14064	2843	65
14064	3769	15
14066	1701	22
14066	2068	87
14066	3838	36
14067	1469	56
14067	3384	13
14068	2470	38
14069	1130	40
14069	2962	73
14070	2531	73
14070	2571	84
14070	3576	68
14077	2145	57
14077	3291	53
14078	3264	13
14079	1148	14
14080	2125	80
14082	1490	63
14082	3425	28
14083	3952	11
14085	3153	84
14086	3617	47
14089	2269	31
14089	2963	60
14091	3156	49
14092	3495	55
14092	3978	75
14093	2171	58
14093	2299	21
14095	1107	80
14095	1291	72
14096	1950	62
14096	3543	84
14097	1541	45
14098	3689	6
14099	1421	22
14099	3223	32
14104	1864	35
14106	1044	66
14106	1104	48
14106	2638	84
14106	3212	50
14106	3962	86
14107	1340	45
14107	2903	35
14108	2269	29
14111	1703	62
14112	1052	28
14114	3091	93
14115	1341	10
14117	2509	73
14119	2139	26
14121	1650	3
14123	3684	79
14124	1778	95
14126	2281	45
14128	3862	26
14130	2997	44
14131	2641	15
14134	3071	54
14134	3389	66
14135	1892	34
14136	3763	9
14136	3921	74
14139	1206	91
14140	1060	34
14140	2315	32
14140	3468	13
14142	3161	15
14146	3613	27
14146	3967	42
14147	2430	71
14147	3238	48
14152	1869	78
14152	2684	50
14153	3333	55
14154	3632	70
14155	3422	76
14156	2165	33
14158	2461	53
14160	2350	94
14161	2183	88
14162	2620	67
14163	1724	34
14163	2643	20
14164	3395	2
14167	2774	86
14169	2436	9
14170	1409	23
14173	2770	79
14174	1620	63
14174	2317	65
14175	2450	83
